c,theta,network,optimal_tau
0.19999999999999998,1.2000000000000002,G3,0.08678592305894631
0.19999999999999998,1.3,G1,0.015503606679503065
0.19999999999999998,1.3,G2,0.13259902220222308
0.19999999999999998,1.3,G3,0.08320817274532234
0.19999999999999998,1.4000000000000001,G1,0.014923884102921737
0.19999999999999998,1.4000000000000001,G2,0.12834761591191635
0.19999999999999998,1.4000000000000001,G3,0.08010364967543583
0.19999999999999998,1.5,G1,0.014415912148901772
0.19999999999999998,1.5,G2,0.12466671908121219
0.19999999999999998,1.5,G3,0.07739313060068592
0.19999999999999998,1.6,G1,0.013965957149971897
0.19999999999999998,1.6,G2,0.12144768551904533
0.19999999999999998,1.6,G3,0.07500935337640141
0.19999999999999998,1.7000000000000002,G1,0.013566495234851157
0.19999999999999998,1.7000000000000002,G2,0.11861714790947417
0.19999999999999998,1.7000000000000002,G3,0.07290627809726102
0.19999999999999998,1.8,G1,0.013207798511826088
0.19999999999999998,1.8,G2,0.11611410792160878
0.19999999999999998,1.8,G3,0.07103956536741282
0.19999999999999998,1.9000000000000001,G1,0.012887090211824192
0.19999999999999998,1.9000000000000001,G2,0.11388556923757868
0.19999999999999998,1.9000000000000001,G3,0.0693770673721068
0.19999999999999998,2.0,G1,0.012596134922955048
0.19999999999999998,2.0,G2,0.11189389943320453
0.19999999999999998,2.0,G3,0.06788663418402209
0.22,0.0,G1,0.04653510213198833
0.22,0.0,G2,0.49225603574761473
0.22,0.0,G3,0.2581087389677005
0.22,0.1,G1,0.04076675617205678
0.22,0.1,G2,0.4049346935357595
0.22,0.1,G3,0.22520483948534722
0.22,0.2,G1,0.035995287240601685
0.22,0.2,G2,0.33935551169837824
0.22,0.2,G3,0.19810374881076215
0.22,0.30000000000000004,G1,0.032079937358609825
0.22,0.30000000000000004,G2,0.2904948218320882
0.22,0.30000000000000004,G3,0.17591016743449575
0.22,0.4,G1,0.028880720404067826
0.22,0.4,G2,0.25415598902180603
0.22,0.4,G3,0.15780997897503324
0.22,0.5,G1,0.02627414744679213
0.22,0.5,G2,0.2269347216949524
0.22,0.5,G3,0.14307330317593883
0.22,0.6000000000000001,G1,0.02414401643846819
0.22,0.6000000000000001,G2,0.20623549377916053
0.22,0.6000000000000001,G3,0.1310484346767792
0.22,0.7000000000000001,G1,0.02238687882513167
0.22,0.7000000000000001,G2,0.19019421315002386
0.22,0.7000000000000001,G3,0.12118593463453778
0.22,0.8,G1,0.02092890726215358
0.22,0.8,G2,0.17751887511585843
0.22,0.8,G3,0.11303409554721691
0.22,0.9,G1,0.01970664154990564
0.22,0.9,G2,0.16731683994785723
0.22,0.9,G3,0.10624150366428559
0.22,1.0,G1,0.018669056157413166
0.22,1.0,G2,0.1589635492362888
0.22,1.0,G3,0.10052811463769108
0.22,1.1,G1,0.017784523352585846
0.22,1.1,G2,0.15202665593717382
0.22,1.1,G3,0.09568152874739876
0.22,1.2000000000000002,G1,0.017021575683623405
0.22,1.2000000000000002,G2,0.14618939582179544
0.22,1.2000000000000002,G3,0.09153571074960103
0.22,1.3,G1,0.01635984775024605
0.22,1.3,G2,0.14122163851922198
0.22,1.3,G3,0.08796047076667848
0.22,1.4000000000000001,G1,0.015780796634663575
0.22,1.4000000000000001,G2,0.13694915324071116
0.22,1.4000000000000001,G3,0.08485726447994829
0.22,1.5,G1,0.015270140408212264
0.22,1.5,G2,0.13324638438324773
0.22,1.5,G3,0.08214314678117633
0.22,1.6,G1,0.01481939944441404
0.22,1.6,G2,0.1300098072376993
0.22,1.6,G3,0.07975947440668767
0.22,1.7000000000000002,G1,0.014418872269885795
0.22,1.7000000000000002,G2,0.12716365601183488
0.22,1.7000000000000002,G3,0.07765326924961911
0.22,1.8,G1,0.01406023734805305
0.22,1.8,G2,0.12464359659719712
0.22,1.8,G3,0.07577974004104579
0.22,1.9000000000000001,G1,0.013738624352921556
0.22,1.9000000000000001,G2,0.12239853851836112
0.22,1.9000000000000001,G3,0.07411266550887116
0.22,2.0,G1,0.013448585299083915
0.22,2.0,G2,0.12039032089674497
0.22,2.0,G3,0.07261888531368185
0.24,0.0,G1,0.047298668705583156
0.24,0.0,G2,0.5003266605560023
0.24,0.0,G3,0.26233992476396056
0.24,0.1,G1,0.04153315656668296
0.24,0.1,G2,0.41305491357012086
0.24,0.1,G3,0.22945341103445657
0.24,0.2,G1,0.03677107467930072
0.24,0.2,G2,0.34759887102926373
0.24,0.2,G3,0.20240156880067356
0.24,0.30000000000000004,G1,0.03286919334982047
0.24,0.30000000000000004,G2,0.2988887907729473
0.24,0.30000000000000004,G3,0.18027425886570303
0.24,0.4,G1,0.029683501768462146
0.24,0.4,G2,0.2626737391866429
0.24,0.4,G3,0.1622483995972137
0.24,0.5,G1,0.02709024577860329
0.24,0.5,G2,0.23553422633087542
0.24,0.5,G3,0.14758192891517324
0.24,0.6000000000000001,G1,0.02497004865774134
0.24,0.6000000000000001,G2,0.2148771064337585
0.24,0.6000000000000001,G3,0.13561521622360376
0.24,0.7000000000000001,G1,0.023221047948503545
0.24,0.7000000000000001,G2,0.19884997085248443
0.24,0.7000000000000001,G3,0.1257985771390263
0.24,0.8,G1,0.02176840105428914
0.24,0.8,G2,0.18617131660133374
0.24,0.8,G3,0.11768160864252415
0.24,0.9,G1,0.020549704546798248
0.24,0.9,G2,0.17595505206369547
0.24,0.9,G3,0.11091352818429212
0.24,1.0,G1,0.019514990924477255
0.24,1.0,G2,0.16758695477748545
0.24,1.0,G3,0.10521657867950991
0.24,1.1,G1,0.01863098730744496
0.24,1.1,G2,0.16062781136860807
0.24,1.1,G3,0.1003778463332075
0.24,1.2000000000000002,G1,0.017869415896116923
0.24,1.2000000000000002,G2,0.15477005647716502
0.24,1.2000000000000002,G3,0.0962367560199916
0.24,1.3,G1,0.01720744912550208
0.24,1.3,G2,0.14978204301623926
0.24,1.3,G3,0.09266418374610284
0.24,1.4000000000000001,G1,0.016629182557889616
0.24,1.4000000000000001,G2,0.14549224708273553
0.24,1.4000000000000001,G3,0.08956062562828906
0.24,1.5,G1,0.016117202185308977
0.24,1.5,G2,0.14177082724131532
0.24,1.5,G3,0.08684679203183238
0.24,1.6,G1,0.01566612135570133
0.24,1.6,G2,0.1385159145766684
0.24,1.6,G3,0.084458339017067
0.24,1.7000000000000002,G1,0.015262619142593194
0.24,1.7000000000000002,G2,0.13565403225761719
0.24,1.7000000000000002,G3,0.08234901779482161
0.24,1.8,G1,0.01490294426324204
0.24,1.8,G2,0.13311861220102217
0.24,1.8,G3,0.08047646165779114
0.24,1.9000000000000001,G1,0.014580510660885218
0.24,1.9000000000000001,G2,0.1308603764817317
0.24,1.9000000000000001,G3,0.07880401875314408
0.24,2.0,G1,0.014288883898992433
0.24,2.0,G2,0.12884085137400014
0.24,2.0,G3,0.07730683384957479
0.26,0.0,G1,0.04806021346684812
0.26,0.0,G2,0.5083951536537272
0.26,0.0,G3,0.2665686732993125
0.26,0.1,G1,0.04229847681382996
0.26,0.1,G2,0.42116965847771587
0.26,0.1,G3,0.23370147859003193
0.26,0.2,G1,0.03754622942719567
0.26,0.2,G2,0.3558354371797405
0.26,0.2,G3,0.206695192447695
0.26,0.30000000000000004,G1,0.033655481292594026
0.26,0.30000000000000004,G2,0.3072604831007396
0.26,0.30000000000000004,G3,0.18463134199219597
0.26,0.4,G1,0.030485124631988412
0.26,0.4,G2,0.2711585854647359
0.26,0.4,G3,0.16667670008811977
0.26,0.5,G1,0.027902529450334904
0.26,0.5,G2,0.24408903837060295
0.26,0.5,G3,0.1520701296805153
0.26,0.6000000000000001,G1,0.025790516515818193
0.26,0.6000000000000001,G2,0.22346659187236262
0.26,0.6000000000000001,G3,0.14015848503732578
0.26,0.7000000000000001,G1,0.02404806536399198
0.26,0.7000000000000001,G2,0.20745111598635185
0.26,0.7000000000000001,G3,0.13038197360630208
0.26,0.8,G1,0.022601587392936086
0.26,0.8,G2,0.19476644416047179
0.26,0.8,G3,0.12229688035492557
0.26,0.9,G1,0.02138564484813258
0.26,0.9,G2,0.18453840348735892
0.26,0.9,G3,0.11554863439838131
0.26,1.0,G1,0.020355196448552337
0.26,1.0,G2,0.17615206148375254
0.26,1.0,G3,0.1098637605906967
0.26,1.1,G1,0.019470914617582297
0.26,1.1,G2,0.16917713515222754
0.26,1.1,G3,0.10503574592816609
0.26,1.2000000000000002,G1,0.018708912632500165
0.26,1.2000000000000002,G2,0.16330081344255887
0.26,1.2000000000000002,G3,0.10089972009446159
0.26,1.3,G1,0.01804698047825766
0.26,1.3,G2,0.15829167733794347
0.26,1.3,G3,0.09732672162312984
0.26,1.4000000000000001,G1,0.01746770157329348
0.26,1.4000000000000001,G2,0.15398440600912025
0.26,1.4000000000000001,G3,0.0942229343504848
0.26,1.5,G1,0.01695681638608838
0.26,1.5,G2,0.15024669824785497
0.26,1.5,G3,0.09150816588947243
0.26,1.6,G1,0.016505300260616435
0.26,1.6,G2,0.14697821729533106
0.26,1.6,G3,0.08911917279480404
0.26,1.7000000000000002,G1,0.016100430237572107
0.26,1.7000000000000002,G2,0.14410068477466434
0.26,1.7000000000000002,G3,0.0870066585089324
0.26,1.8,G1,0.015739930806462514
0.26,1.8,G2,0.14155203165510313
0.26,1.8,G3,0.08513011566707535
0.26,1.9000000000000001,G1,0.015415130576981902
0.26,1.9000000000000001,G2,0.1392825180309747
0.26,1.9000000000000001,G3,0.08345419351044323
0.26,2.0,G1,0.015122618586629274
0.26,2.0,G2,0.13725301358119632
0.26,2.0,G3,0.08195154492066514
0.28,0.0,G1,0.048822833761685766
0.28,0.0,G2,0.5164661171553246
0.28,0.0,G3,0.27079940870991787
0.28,0.1,G1,0.043065704835604283
0.28,0.1,G2,0.42928574645070683
0.28,0.1,G3,0.23794885189549234
0.28,0.2,G1,0.03832084887583172
0.28,0.2,G2,0.36406232892194273
0.28,0.2,G3,0.21098576213825068
0.28,0.30000000000000004,G1,0.0344416714669525
0.28,0.30000000000000004,G2,0.31561251079532543
0.28,0.30000000000000004,G3,0.1889825625452945
0.28,0.4,G1,0.03128294719489449
0.28,0.4,G2,0.27961226781467846
0.28,0.4,G3,0.1710896997065541
0.28,0.5,G1,0.02871118007245974
0.28,0.5,G2,0.2526047534604293
0.28,0.5,G3,0.1565417326885662
0.28,0.6000000000000001,G1,0.02660854887955274
0.28,0.6000000000000001,G2,0.23201242742688008
0.28,0.6000000000000001,G3,0.14467820772743745
0.28,0.7000000000000001,G1,0.024874243417784953
0.28,0.7000000000000001,G2,0.21600347349432378
0.28,0.7000000000000001,G3,0.13493874788092783
0.28,0.8,G1,0.02342919738645393
0.28,0.8,G2,0.20331539129247306
0.28,0.8,G3,0.12687958498311214
0.28,0.9,G1,0.022215857669685476
0.28,0.9,G2,0.1930737911080822
0.28,0.9,G3,0.1201480078117613
0.28,1.0,G1,0.021186395778470125
0.28,1.0,G2,0.184671429317295
0.28,1.0,G3,0.11447809434058775
0.28,1.1,G1,0.020302898748851553
0.28,1.1,G2,0.1776778694686428
0.28,1.1,G3,0.10965621559895564
0.28,1.2000000000000002,G1,0.019542706270243362
0.28,1.2000000000000002,G2,0.17178323118095962
0.28,1.2000000000000002,G3,0.10552458757256218
0.28,1.3,G1,0.01888020168391942
0.28,1.3,G2,0.16676068663221794
0.28,1.3,G3,0.1019558745057233
0.28,1.4000000000000001,G1,0.018300419459070485
0.28,1.4000000000000001,G2,0.16243505033231265
0.28,1.4000000000000001,G3,0.09884987832834609
0.28,1.5,G1,0.017789511486396153
0.28,1.5,G2,0.15868207854621186
0.28,1.5,G3,0.09613358067273511
0.28,1.6,G1,0.017336401026586422
0.28,1.6,G2,0.1553996016646766
0.28,1.6,G3,0.0937428405682199
0.28,1.7000000000000002,G1,0.016934154353131708
0.28,1.7000000000000002,G2,0.15250914157346496
0.28,1.7000000000000002,G3,0.09162801038108279
0.28,1.8,G1,0.016571978918364715
0.28,1.8,G2,0.14994863286804255
0.28,1.8,G3,0.08974777649508621
0.28,1.9000000000000001,G1,0.01624586080675282
0.28,1.9000000000000001,G2,0.1476680407677133
0.28,1.9000000000000001,G3,0.08806923064419031
0.28,2.0,G1,0.015950914303208667
0.28,2.0,G2,0.14562696248305382
0.28,2.0,G3,0.08656504247428772
0.30000000000000004,0.0,G1,0.049587919058351256
0.30000000000000004,0.0,G2,0.524535357026817
0.30000000000000004,0.0,G3,0.2750335139965547
0.30000000000000004,0.1,G1,0.04383254141540405
0.30000000000000004,0.1,G2,0.4373999592623417
0.30000000000000004,0.1,G3,0.24219550105042006
0.30000000000000004,0.2,G1,0.03909591689353706
0.30000000000000004,0.2,G2,0.37228058250579865
0.30000000000000004,0.2,G3,0.21527245280401794
0.30000000000000004,0.30000000000000004,G1,0.03522640498341464
0.30000000000000004,0.30000000000000004,G2,0.3239479865277901
0.30000000000000004,0.30000000000000004,G3,0.19332491709365313
0.30000000000000004,0.4,G1,0.03208039289645753
0.30000000000000004,0.4,G2,0.28803836554683243
0.30000000000000004,0.4,G3,0.17549163168713888
0.30000000000000004,0.5,G1,0.029516311734764683
0.30000000000000004,0.5,G2,0.26108623070943093
0.30000000000000004,0.5,G3,0.1609979711470167
0.30000000000000004,0.6000000000000001,G1,0.027421509491625758
0.30000000000000004,0.6000000000000001,G2,0.24051958285521066
0.30000000000000004,0.6000000000000001,G3,0.1491776198162938
0.30000000000000004,0.7000000000000001,G1,0.02569175951939207
0.30000000000000004,0.7000000000000001,G2,0.22451747480226356
0.30000000000000004,0.7000000000000001,G3,0.13947291006614884
0.30000000000000004,0.8,G1,0.024253715340511874
0.30000000000000004,0.8,G2,0.21182033019488347
0.30000000000000004,0.8,G3,0.13143819147664682
0.30000000000000004,0.9,G1,0.023041071597851546
0.30000000000000004,0.9,G2,0.20156789980731188
0.30000000000000004,0.9,G3,0.12472382014094321
0.30000000000000004,1.0,G1,0.02201297419770423
0.30000000000000004,1.0,G2,0.193149116005215
0.30000000000000004,1.0,G3,0.11906177546851442
0.30000000000000004,1.1,G1,0.02113231938550759
0.30000000000000004,1.1,G2,0.1861405875768428
0.30000000000000004,1.1,G3,0.11424802992453391
0.30000000000000004,1.2000000000000002,G1,0.020372400302166343
0.30000000000000004,1.2000000000000002,G2,0.18022917434334093
0.30000000000000004,1.2000000000000002,G3,0.11011864588128051
0.30000000000000004,1.3,G1,0.019709847942493152
0.30000000000000004,1.3,G2,0.17518989842736013
0.30000000000000004,1.3,G3,0.1065508453605907
0.30000000000000004,1.4000000000000001,G1,0.019128144357422203
0.30000000000000004,1.4000000000000001,G2,0.17085207584327552
0.30000000000000004,1.4000000000000001,G3,0.10344781162208347
0.30000000000000004,1.5,G1,0.018616065582051516
0.30000000000000004,1.5,G2,0.16708546023076198
0.30000000000000004,1.5,G3,0.10073063847337409
0.30000000000000004,1.6,G1,0.01816221314545649
0.30000000000000004,1.6,G2,0.16379026318762063
0.30000000000000004,1.6,G3,0.09833593858959841
0.30000000000000004,1.7000000000000002,G1,0.01775821927959337
0.30000000000000004,1.7000000000000002,G2,0.16088558850340154
0.30000000000000004,1.7000000000000002,G3,0.09621861860643793
0.30000000000000004,1.8,G1,0.017397634137631006
0.30000000000000004,1.8,G2,0.15831409444650288
0.30000000000000004,1.8,G3,0.094335988700491
0.30000000000000004,1.9000000000000001,G1,0.017071346025370134
0.30000000000000004,1.9000000000000001,G2,0.15602346484305232
0.30000000000000004,1.9000000000000001,G3,0.09265485876747685
0.30000000000000004,2.0,G1,0.016774964758154706
0.30000000000000004,2.0,G2,0.1539731631387498
0.30000000000000004,2.0,G3,0.09114800812745659
0.32,0.0,G1,0.05034967276322773
0.32,0.0,G2,0.5326033578702694
0.32,0.0,G3,0.2792630746714095
0.32,0.1,G1,0.044595918148933454
0.32,0.1,G2,0.4455126579669608
0.32,0.1,G3,0.24644107260861484
0.32,0.2,G1,0.03986920432519046
0.32,0.2,G2,0.3804913898522171
0.32,0.2,G3,0.2195591923592853
0.32,0.30000000000000004,G1,0.03601012344366791
0.32,0.30000000000000004,G2,0.33226790784905846
0.32,0.30000000000000004,G3,0.19766406121811
0.32,0.4,G1,0.032874449706179344
0.32,0.4,G2,0.2964408286865332
0.32,0.4,G3,0.17988336779541073
0.32,0.5,G1,0.03031896651921508
0.32,0.5,G2,0.26954034119508913
0.32,0.5,G3,0.1654402747383954
0.32,0.6000000000000001,G1,0.028230871042505837
0.32,0.6000000000000001,G2,0.2489927657045581
0.32,0.6000000000000001,G3,0.15365992510595683
0.32,0.7000000000000001,G1,0.026506330157607567
0.32,0.7000000000000001,G2,0.23299429470856534
0.32,0.7000000000000001,G3,0.14398561615150388
0.32,0.8,G1,0.025070601034823944
0.32,0.8,G2,0.22029252886640024
0.32,0.8,G3,0.13597124000252414
0.32,0.9,G1,0.023860551694513035
0.32,0.9,G2,0.21002706559323342
0.32,0.9,G3,0.1292727143801862
0.32,1.0,G1,0.022834976185843067
0.32,1.0,G2,0.20159408123721512
0.32,1.0,G3,0.12362199781927735
0.32,1.1,G1,0.021954881649942044
0.32,1.1,G2,0.19456832007056102
0.32,1.1,G3,0.11881190156105673
0.32,1.2000000000000002,G1,0.021194422580566016
0.32,1.2000000000000002,G2,0.1886428773139269
0.32,1.2000000000000002,G3,0.11468568695944772
0.32,1.3,G1,0.020532520106155708
0.32,1.3,G2,0.18358871321880094
0.32,1.3,G3,0.11111909108829433
0.32,1.4000000000000001,G1,0.019951791809114834
0.32,1.4000000000000001,G2,0.17923617808051354
0.32,1.4000000000000001,G3,0.10801590353965577
0.32,1.5,G1,0.01943871897805568
0.32,1.5,G2,0.17545617434237945
0.32,1.5,G3,0.10529803686336649
0.32,1.6,G1,0.018984662004205708
0.32,1.6,G2,0.1721490106027452
0.32,1.6,G3,0.10290407763689864
0.32,1.7000000000000002,G1,0.01857867352539343
0.32,1.7000000000000002,G2,0.16923653760809138
0.32,1.7000000000000002,G3,0.10078484617539626
0.32,1.8,G1,0.01821662015645943
0.32,1.8,G2,0.1666551038666613
0.32,1.8,G3,0.09889786299877235
0.32,1.9000000000000001,G1,0.01788949190969883
0.32,1.9000000000000001,G2,0.16435534940151034
0.32,1.9000000000000001,G3,0.09721429289504906
0.32,2.0,G1,0.01759610399133312
0.32,2.0,G2,0.16229448242725
0.32,2.0,G3,0.095704687384637
0.34,0.0,G1,0.051112122655001625
0.34,0.0,G2,0.5406730880282756
0.34,0.0,G3,0.28349456728167904
0.34,0.1,G1,0.04536155230687316
0.34,0.1,G2,0.453623246690831
0.34,0.1,G3,0.25068657024615704
0.34,0.2,G1,0.040641888952676196
0.34,0.2,G2,0.38869522929791844
0.34,0.2,G3,0.22384274374464191
0.34,0.30000000000000004,G1,0.03679277234598457
0.34,0.30000000000000004,G2,0.3405715962210921
0.34,0.30000000000000004,G3,0.20199703596735769
0.34,0.4,G1,0.033665682182515366
0.34,0.4,G2,0.3048211588548528
0.34,0.4,G3,0.18426928753206462
0.34,0.5,G1,0.031120339924175313
0.34,0.5,G2,0.27796356628859875
0.34,0.5,G3,0.16987289393586072
0.34,0.6000000000000001,G1,0.02903714915398965
0.34,0.6000000000000001,G2,0.2574361273791835
0.34,0.6000000000000001,G3,0.1581262922364827
0.34,0.7000000000000001,G1,0.027317836354299505
0.34,0.7000000000000001,G2,0.24144018208873785
0.34,0.7000000000000001,G3,0.14847909138190665
0.34,0.8,G1,0.025886042339228053
0.34,0.8,G2,0.22873246631192576
0.34,0.8,G3,0.14048618361859277
0.34,0.9,G1,0.024679897186435786
0.34,0.9,G2,0.21845356916910688
0.34,0.9,G3,0.13380019220126543
0.34,1.0,G1,0.023652815374448657
0.34,1.0,G2,0.21000813828040557
0.34,1.0,G3,0.12815788902077882
0.34,1.1,G1,0.02277331505886938
0.34,1.1,G2,0.202967931643649
0.34,1.1,G3,0.12335425451557448
0.34,1.2000000000000002,G1,0.022012908117418892
0.34,1.2000000000000002,G2,0.1970270074618852
0.34,1.2000000000000002,G3,0.11923021809844978
0.34,1.3,G1,0.021350682993267752
0.34,1.3,G2,0.1919587230131343
0.34,1.3,G3,0.1156662440925732
0.34,1.4000000000000001,G1,0.020769650755291413
0.34,1.4000000000000001,G2,0.1875947373053095
0.34,1.4000000000000001,G3,0.11256040170931321
0.34,1.5,G1,0.020255846897971778
0.34,1.5,G2,0.18380313877404275
0.34,1.5,G3,0.10984130857878394
0.34,1.6,G1,0.01980274136637125
0.34,1.6,G2,0.18048514104917673
0.34,1.6,G3,0.10744571362902096
0.34,1.7000000000000002,G1,0.01939601119237711
0.34,1.7000000000000002,G2,0.17756096689068518
0.34,1.7000000000000002,G3,0.10532502227677314
0.34,1.8,G1,0.0190319790012584
0.34,1.8,G2,0.17496986129133874
0.34,1.8,G3,0.10343812184698652
0.34,1.9000000000000001,G1,0.018704635238740643
0.34,1.9000000000000001,G2,0.17266185953564028
0.34,1.9000000000000001,G3,0.10175241399424179
0.34,2.0,G1,0.018409219778292945
0.34,2.0,G2,0.17059594099077546
0.34,2.0,G3,0.10023863432562931
0.36000000000000004,0.0,G1,0.05187741946912242
0.36000000000000004,0.0,G2,0.5487455659129844
0.36000000000000004,0.0,G3,0.2877256412944596
0.36000000000000004,0.1,G1,0.04612870530651755
0.36000000000000004,0.1,G2,0.46173115864456343
0.36000000000000004,0.1,G3,0.254931528982963
0.36000000000000004,0.2,G1,0.04141461696833758
0.36000000000000004,0.2,G2,0.39689261152583455
0.36000000000000004,0.2,G3,0.2281248734485798
0.36000000000000004,0.30000000000000004,G1,0.03757444215863698
0.36000000000000004,0.30000000000000004,G2,0.34886298748387556
0.36000000000000004,0.30000000000000004,G3,0.2063251293475239
0.36000000000000004,0.4,G1,0.03445639608235507
0.36000000000000004,0.4,G2,0.3131833739435382
0.36000000000000004,0.4,G3,0.188645764744475
0.36000000000000004,0.5,G1,0.03192037380735622
0.36000000000000004,0.5,G2,0.2863642399466353
0.36000000000000004,0.5,G3,0.17429017961585255
0.36000000000000004,0.6000000000000001,G1,0.029840968271982196
0.36000000000000004,0.6000000000000001,G2,0.2658561412497601
0.36000000000000004,0.6000000000000001,G3,0.16257858564685196
0.36000000000000004,0.7000000000000001,G1,0.02812677345733688
0.36000000000000004,0.7000000000000001,G2,0.24985831630272046
0.36000000000000004,0.7000000000000001,G3,0.15295648767026432
0.36000000000000004,0.8,G1,0.026697771506012567
0.36000000000000004,0.8,G2,0.23714296637642374
0.36000000000000004,0.8,G3,0.1449812691946043
0.36000000000000004,0.9,G1,0.025491391508034075
0.36000000000000004,0.9,G2,0.22685393018535602
